file,course,source,start,end,text
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,29:57,30:14,way okay so if you look at the set of all functions we could look at functions all functions we could look at functions all functions we could look at functions whose image is of size and so on whose image is of size and so on whose image is of size and so on will of course be there are no
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:14,30:21,will of course be there are no will of course be there are no functions of size i mean there are no functions of size i mean there are no functions of size i mean there are no functions whose images of size is a set functions whose images of size is a set
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:21,30:35,functions whose images of size is a set of size okay so if we look at of size okay so if we look at of size okay so if we look at functions from x from n to x whose functions from x from n to x whose functions from x from n to x whose images of size i how do we count that so
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:35,30:50,images of size i how do we count that so images of size i how do we count that so the first step would be count the number the first step would be count the number the first step would be count the number of functions from n to x whose image
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,30:50,31:00,of functions from n to x whose image of functions from n to x whose image theres a set of size i so basically theres a set of size i so basically theres a set of size i so basically that quantity would be the i get term in that quantity would be the i get term in
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:00,31:14,that quantity would be the i get term in the rhs the rhs the rhs so this we will show as the i a term in so this we will show as the i a term in so this we will show as the i a term in the rhs
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:14,31:44,so we want to count the number of so we want to count the number of functions from nx from nx whos he made theres a set of sighs i whos he made theres a set of sighs i whos he made theres a set of sighs i okay so x is this particular set and we
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:44,31:50,okay so x is this particular set and we okay so x is this particular set and we are looking at functions which map into are looking at functions which map into are looking at functions which map into this particular set okay now if the this particular set okay now if the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:50,31:58,this particular set okay now if the image is of size i then so that is a image is of size i then so that is a image is of size i then so that is a subset of size i that can be chosen in x subset of size i that can be chosen in x
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,31:58,32:12,subset of size i that can be chosen in x to z base so number of ways of choosing to z base so number of ways of choosing to z base so number of ways of choosing the image is equal to x choose i now the image is equal to x choose i now
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:12,32:18,the image is equal to x choose i now once that has been chosen we had the set once that has been chosen we had the set once that has been chosen we had the set n and we wanted to map it to x we first n and we wanted to map it to x we first
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:18,32:26,n and we wanted to map it to x we first restricted that the subset that it maps restricted that the subset that it maps restricted that the subset that it maps into theres a set of size i that could into theres a set of size i that could
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:26,32:35,into theres a set of size i that could have been chosen next choose i ways okay have been chosen next choose i ways okay have been chosen next choose i ways okay and then we need to find a surjective and then we need to find a surjective and then we need to find a surjective function from this particular set n to
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:35,32:40,function from this particular set n to function from this particular set n to the subsets that we have chosen so the the subsets that we have chosen so the the subsets that we have chosen so the total number of ways of doing that would total number of ways of doing that would
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:40,32:53,total number of ways of doing that would be s n i into i factorial okay because be s n i into i factorial okay because be s n i into i factorial okay because thats the total number of ways of its thats the total number of ways of its
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,32:53,33:01,thats the total number of ways of its the total number of surjective functions the total number of surjective functions the total number of surjective functions okay and into the image could have been okay and into the image could have been okay and into the image could have been chosen in x choose i ways okay so this
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:01,33:10,chosen in x choose i ways okay so this chosen in x choose i ways okay so this is equal to s and i multiplied by is equal to s and i multiplied by is equal to s and i multiplied by falling factorial x so when so this is
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:10,33:16,falling factorial x so when so this is falling factorial x so when so this is the yet term in the summation so total the yet term in the summation so total the yet term in the summation so total number of this so what we did is instead number of this so what we did is instead
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:16,33:31,number of this so what we did is instead of looking at all possible functions of looking at all possible functions of looking at all possible functions from let us say n x we summed over the from let us say n x we summed over the from let us say n x we summed over the size of the images so if the images of
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:31,33:36,size of the images so if the images of size of the images so if the images of size then how many functions are there size then how many functions are there size then how many functions are there the images of size then how many the images of size then how many
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:36,33:47,the images of size then how many functions are there so sum over functions are there so sum over functions are there so sum over sizes of image okay so the size of the sizes of image okay so the size of the sizes of image okay so the size of the image can vary from one to n okay we may
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:47,33:52,image can vary from one to n okay we may image can vary from one to n okay we may assume that x is great x is less than n assume that x is great x is less than n assume that x is great x is less than n so the size of the image varies from
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:52,33:58,so the size of the image varies from so the size of the image varies from zero to size of x okay and once we have zero to size of x okay and once we have zero to size of x okay and once we have fixed the size of the image we could
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,33:58,34:05,fixed the size of the image we could fixed the size of the image we could choose the image in x choose i base the choose the image in x choose i base the choose the image in x choose i base the image set could be chosen and x choose i
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:05,34:11,image set could be chosen and x choose i image set could be chosen and x choose i base and then we just need to look at base and then we just need to look at base and then we just need to look at the surjective functions from n to that
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:11,34:23,the surjective functions from n to that the surjective functions from n to that particular set and the surjective particular set and the surjective particular set and the surjective function is equal to sn choose i into i function is equal to sn choose i into i function is equal to sn choose i into i factorial into x i and that is equal to
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:23,34:30,factorial into x i and that is equal to factorial into x i and that is equal to sn i x falling factorial i and this sn i x falling factorial i and this sn i x falling factorial i and this summed up over all values of i is
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:30,34:34,summed up over all values of i is summed up over all values of i is basically equal to the total number of basically equal to the total number of basically equal to the total number of function and thats equal to x raise to function and thats equal to x raise to
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:34,34:43,function and thats equal to x raise to n so that concludes the proof of this n so that concludes the proof of this n so that concludes the proof of this particular identity the next object that particular identity the next object that particular identity the next object that we will see is the total number of
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:43,34:51,we will see is the total number of we will see is the total number of partitions so when we talked about s nk partitions so when we talked about s nk partitions so when we talked about s nk s nk was nothing but the number of this s nk was nothing but the number of this
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:51,34:59,s nk was nothing but the number of this is splitting n into k parts if we sum is splitting n into k parts if we sum is splitting n into k parts if we sum this up over all parts all values of k this up over all parts all values of k
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,34:59,35:06,this up over all parts all values of k so k going from to n thats the total so k going from to n thats the total so k going from to n thats the total number of ways of partitioning and this number of ways of partitioning and this
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:06,35:22,number of ways of partitioning and this we will denote it by a special number we will denote it by a special number we will denote it by a special number called s be n or the bell number so the next thing that we have an idea so the next thing that we have an idea and on agenda is to show that the bell
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:22,35:33,and on agenda is to show that the bell and on agenda is to show that the bell numbers satisfy the following identity numbers satisfy the following identity numbers satisfy the following identity so b n plus this is nothing but so b n plus this is nothing but so b n plus this is nothing but summation over i going from to n and
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:33,35:46,summation over i going from to n and summation over i going from to n and choose i bi why is this true choose i bi why is this true choose i bi why is this true so lhs is the total number of ways of so lhs is the total number of ways of
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,35:46,36:03,so lhs is the total number of ways of partitioning so we need to look at the partitioning so we need to look at the partitioning so we need to look at the number of ways of partitioning n plus number of ways of partitioning n plus number of ways of partitioning n plus and show that the rhs also counts
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:03,36:10,and show that the rhs also counts and show that the rhs also counts exactly that ok again we can look at the exactly that ok again we can look at the exactly that ok again we can look at the element n plus and there are many element n plus and there are many
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:10,36:17,element n plus and there are many possibilities the element n plus could possibilities the element n plus could possibilities the element n plus could be in some block with many other be in some block with many other be in some block with many other elements ok elements ok
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:17,36:25,elements ok so let us let us say that so if we were so let us let us say that so if we were so let us let us say that so if we were partitioning n plus is in some partitioning n plus is in some partitioning n plus is in some particular block and the others are in
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:25,36:32,particular block and the others are in particular block and the others are in some other block so the possibilities some other block so the possibilities some other block so the possibilities are that the complement is a set of size are that the complement is a set of size
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:32,36:39,are that the complement is a set of size to n ok so what we are looking at is to n ok so what we are looking at is to n ok so what we are looking at is the block in which n plus is present the block in which n plus is present
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:39,36:48,the block in which n plus is present and its complement block so in order to and its complement block so in order to and its complement block so in order to prove this theorem prove this theorem prove this theorem we look at the element n plus in any
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:48,36:56,we look at the element n plus in any we look at the element n plus in any partition n plus should be in one of partition n plus should be in one of partition n plus should be in one of the parts and the remaining elements if the parts and the remaining elements if
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,36:56,37:12,the parts and the remaining elements if we consider they can be of size to n we consider they can be of size to n we consider they can be of size to n this is what were saying this is what were saying this is what were saying we have split n plus into some number
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:12,37:26,we have split n plus into some number we have split n plus into some number of parts ok and n plus is in one of of parts ok and n plus is in one of of parts ok and n plus is in one of those parts if you look at all the other elements
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:26,37:41,if you look at all the other elements together that is going to be a set of together that is going to be a set of together that is going to be a set of size k so k is the size of the size k so k is the size of the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,37:41,38:03,size k so k is the size of the complement of the part containing n plus complement of the part containing n plus complement of the part containing n plus okay and this k can vary from say zero okay and this k can vary from say zero okay and this k can vary from say zero because everything could be i mean n
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:03,38:07,because everything could be i mean n because everything could be i mean n plus one could be in a block which plus one could be in a block which plus one could be in a block which contains everything else or it could go contains everything else or it could go
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:07,38:12,contains everything else or it could go all the way up to size and it cannot be all the way up to size and it cannot be all the way up to size and it cannot be n plus one because one element is taken n plus one because one element is taken
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:12,38:21,n plus one because one element is taken off namely n plus one okay so and these off namely n plus one okay so and these off namely n plus one okay so and these other elements now has to be split into other elements now has to be split into
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:21,38:30,other elements now has to be split into some number of parts they have to be some number of parts they have to be some number of parts they have to be partitioned that sort okay so there are partitioned that sort okay so there are partitioned that sort okay so there are how many ways of doing this so if the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:30,38:36,how many ways of doing this so if the how many ways of doing this so if the complement is of size i so let us say if complement is of size i so let us say if complement is of size i so let us say if the complement is of size i the total
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:36,38:43,the complement is of size i the total the complement is of size i the total number of ways of splitting that is number of ways of splitting that is number of ways of splitting that is going to be p i and whatever was the going to be p i and whatever was the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:43,38:48,going to be p i and whatever was the complement if it is if it size was i in complement if it is if it size was i in complement if it is if it size was i in the number of ways of splitting it is ba the number of ways of splitting it is ba
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:48,38:56,the number of ways of splitting it is ba but these ai elements could have been but these ai elements could have been but these ai elements could have been selected in n choose i ways n plus selected in n choose i ways n plus selected in n choose i ways n plus surely is not there the remaining n
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:56,39:01,surely is not there the remaining n surely is not there the remaining n elements out of them i had to be set be elements out of them i had to be set be elements out of them i had to be set be selected so bi into n choose i is the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,39:01,39:11,selected so bi into n choose i is the selected so bi into n choose i is the total number of ways of splitting the n total number of ways of splitting the n total number of ways of splitting the n plus elements into different parts plus elements into different parts
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,39:11,39:21,plus elements into different parts provided and n plus is in a different provided and n plus is in a different provided and n plus is in a different block okay and if you sum this over all block okay and if you sum this over all block okay and if you sum this over all possible values of i going from to n
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,39:21,39:26,possible values of i going from to n possible values of i going from to n we will get the total number of ways of we will get the total number of ways of we will get the total number of ways of splitting so that basically proves this splitting so that basically proves this
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,39:26,39:54,splitting so that basically proves this combinatorial identity lets stop here combinatorial identity lets stop here combinatorial identity lets stop here music
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,0:21,0:36,music music you in this lecture we will learn about in this lecture we will learn about generating functions generating generating functions generating generating functions generating functions is a tool used to solve a functions is a tool used to solve a functions is a tool used to solve a recurrence relation lets first see some
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,0:36,1:07,recurrence relation lets first see some recurrence relation lets first see some examples of recurrence relations first recurrence relation that we will first recurrence relation that we will see is a very simple recurrence relation so the first term is zeros so the first term is zeros note is equal to one and a n is defined
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:07,1:12,note is equal to one and a n is defined note is equal to one and a n is defined in terms of the previous value and this in terms of the previous value and this in terms of the previous value and this three times n minus one this is a
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:12,1:20,three times n minus one this is a three times n minus one this is a familiar geometric series where the familiar geometric series where the familiar geometric series where the ratio of successive terms happens to be ratio of successive terms happens to be ratio of successive terms happens to be so this recurrence relation basically
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:20,1:27,so this recurrence relation basically so this recurrence relation basically gives a sequence of numbers so if you gives a sequence of numbers so if you gives a sequence of numbers so if you write down the sequence the first number write down the sequence the first number write down the sequence the first number is the next number is times thats
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:27,1:33,is the next number is times thats is the next number is times thats going to be and so on so in this going to be and so on so in this going to be and so on so in this recurrence relation its very easy to recurrence relation its very easy to
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:33,1:39,recurrence relation its very easy to give what is the nth term the n term by give what is the nth term the n term by give what is the nth term the n term by means of definition is going to be means of definition is going to be
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:39,1:48,means of definition is going to be times the previous term or the n minus times the previous term or the n minus times the previous term or the n minus first term and we can therefore write in first term and we can therefore write in first term and we can therefore write in in a closed form as equal to raise to
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:48,1:57,in a closed form as equal to raise to in a closed form as equal to raise to n ok so this can be viewed as a solution n ok so this can be viewed as a solution n ok so this can be viewed as a solution for this recurrence relation we could
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:57,2:13,for this recurrence relation we could for this recurrence relation we could take another recurrence relation where take another recurrence relation where take another recurrence relation where say we take a is equal to and a n is say we take a is equal to and a n is say we take a is equal to and a n is equal to let us say n minus plus so
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:13,2:18,equal to let us say n minus plus so equal to let us say n minus plus so now what is the nth term this is a now what is the nth term this is a now what is the nth term this is a arithmetic progression this is also easy
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:18,2:23,arithmetic progression this is also easy arithmetic progression this is also easy to determine then the nth term if you to determine then the nth term if you to determine then the nth term if you write down the sequence you get the write down the sequence you get the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:23,2:39,write down the sequence you get the sequence and so on therefore a sequence and so on therefore a sequence and so on therefore a n is just going to be into n plus ok n is just going to be into n plus ok n is just going to be into n plus ok so these are the sudio you can think of
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:39,2:43,so these are the sudio you can think of so these are the sudio you can think of this is a closed form solution to the this is a closed form solution to the this is a closed form solution to the recurrence relation that we are doing we recurrence relation that we are doing we
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:43,2:57,recurrence relation that we are doing we will look at a slightly more complicated will look at a slightly more complicated will look at a slightly more complicated recurrence relation let us say a is recurrence relation let us say a is recurrence relation let us say a is equal to and a n is defined in terms
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:57,3:04,equal to and a n is defined in terms equal to and a n is defined in terms of n minus is let us say into a n of n minus is let us say into a n of n minus is let us say into a n minus minus
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:04,3:18,minus say hunting now its not so say hunting now its not so say hunting now its not so straightforward to determine just by straightforward to determine just by straightforward to determine just by mere inspection its difficult to say mere inspection its difficult to say mere inspection its difficult to say what is the closed form solution we
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:18,3:23,what is the closed form solution we what is the closed form solution we could say that a zero is the next could say that a zero is the next could say that a zero is the next term is going to be hundreds its term is going to be hundreds its
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:23,3:37,term is going to be hundreds its and the next term is going to be and the next term is going to be and the next term is going to be next term is going to be next term is going to be next term is going to be hundred its and so on so the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:37,3:46,hundred its and so on so the hundred its and so on so the general term is going to be slightly general term is going to be slightly general term is going to be slightly difficult to write down by mere difficult to write down by mere difficult to write down by mere inspection okay so how do we find the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:46,3:53,inspection okay so how do we find the inspection okay so how do we find the solution to the nth term for this we solution to the nth term for this we solution to the nth term for this we will use a very powerful method known as will use a very powerful method known as
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:53,4:02,will use a very powerful method known as generating function that can be used to generating function that can be used to generating function that can be used to solve these kind of recurrence isalus solve these kind of recurrence isalus solve these kind of recurrence isalus much more complicated recurrence so
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:02,4:10,much more complicated recurrence so much more complicated recurrence so lets see the the basics of generating lets see the the basics of generating lets see the the basics of generating function so what basically is a function so what basically is a function so what basically is a generating function you can think of the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:10,4:20,generating function you can think of the generating function you can think of the following analogy you can think of it as following analogy you can think of it as following analogy you can think of it as a clothesline okay so let us say the a clothesline okay so let us say the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:20,4:28,a clothesline okay so let us say the starting point of the clothesline is starting point of the clothesline is starting point of the clothesline is known okay this is an infinite known okay this is an infinite known okay this is an infinite clothesline and the first number of the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:28,4:37,clothesline and the first number of the clothesline and the first number of the sequence is put at the first position sequence is put at the first position sequence is put at the first position the second and then a oneness attached the second and then a oneness attached the second and then a oneness attached somewhere a two is attached somewhere
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:37,4:43,somewhere a two is attached somewhere somewhere a two is attached somewhere when immediately after a one and then a when immediately after a one and then a when immediately after a one and then a three etcetera and so on the reason why three etcetera and so on the reason why
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:43,4:51,three etcetera and so on the reason why were thinking about the clothesline were thinking about the clothesline were thinking about the clothesline analogy is we could wrap around the analogy is we could wrap around the analogy is we could wrap around the clothesline we could tangle it and then
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:51,4:56,clothesline we could tangle it and then clothesline we could tangle it and then you could pass it on somebody else and you could pass it on somebody else and you could pass it on somebody else and all they need to do is to stress the all they need to do is to stress the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:56,5:04,all they need to do is to stress the clothesline and look at its starting clothesline and look at its starting clothesline and look at its starting point and from the clothesline they can point and from the clothesline they can point and from the clothesline they can just read off the values of the sequence
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:04,5:09,just read off the values of the sequence just read off the values of the sequence so we have an infinite sequence and we so we have an infinite sequence and we so we have an infinite sequence and we can think of the generating function as can think of the generating function as
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:09,5:18,can think of the generating function as a clothesline on which various values a clothesline on which various values a clothesline on which various values are held at specific position more are held at specific position more are held at specific position more formally the mathematical way to think formally the mathematical way to think
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:18,5:38,formally the mathematical way to think of of of this is as a formal power series so a this is as a formal power series so a this is as a formal power series so a generating function is a formal power generating function is a formal power generating function is a formal power series so if you have a sequence let us
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:38,5:45,series so if you have a sequence let us series so if you have a sequence let us say a zero followed by a a a so on say a zero followed by a a a so on say a zero followed by a a a so on okay so in general lets say a n given a
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:45,5:54,okay so in general lets say a n given a okay so in general lets say a n given a sequence the generating function sequence the generating function sequence the generating function corresponding to this is this sequence corresponding to this is this sequence corresponding to this is this sequence is the formal power series given by a
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:54,6:04,is the formal power series given by a is the formal power series given by a plus a x plus a x square plus a x plus a x plus a x square plus a x plus a x plus a x square plus a x cube and so on so a n x raise to n plus
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:04,6:11,cube and so on so a n x raise to n plus cube and so on so a n x raise to n plus so given any sequence we can associate so given any sequence we can associate so given any sequence we can associate formal power series with it in case of
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:11,6:17,formal power series with it in case of formal power series with it in case of some sequences the formal power series some sequences the formal power series some sequences the formal power series can be compressed and written in nice can be compressed and written in nice can be compressed and written in nice formats that is for some other things
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:17,6:22,formats that is for some other things formats that is for some other things the formal power series it may not have the formal power series it may not have the formal power series it may not have a closed form expression and for example a closed form expression and for example
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:22,6:30,a closed form expression and for example if your sequence was let us say the if your sequence was let us say the if your sequence was let us say the factorial sequence so a n is equal to n factorial sequence so a n is equal to n factorial sequence so a n is equal to n factorial and if you look at this
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:30,6:50,factorial and if you look at this factorial and if you look at this sequence thats going to be plus x plus x plus x square plus x cube plus x plus x square plus x cube x raise to plus x raise to x raise to plus x raise to
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:50,6:59,x raise to plus x raise to and so on so its difficult to imagine and so on so its difficult to imagine and so on so its difficult to imagine some place where this sequence or this some place where this sequence or this some place where this sequence or this particular power series can be thought
