Speech_ID,VideoTitle,Chunk_ID,Chunk,completed_percentage,completion_range_percentage
28,Kristen_Bell,28_5,"I just don't know, and I tell you this at the risk of divorce because I can't offer you the tricks of how to wield your shining diploma to ensure success. I can't tell you the answer to the age-old actor's dilemma. Should I move to New York? Should I stay in LA? And for goodness sakes, I cannot tell you what a Magna Carta is or what it even does.",16.67,15-20
28,Kristen_Bell,28_6,"I literally don't know. I don't have to answer any of those questions. And let me tell you a secret. Nobody has the answer to those questions. My soul trick to share with you is when you listen, when you really listen to people, when you listen as fiercely as you want to be heard, when you respect the idea that you are sharing the earth with other humans, when you lead with your nice foot forward, you'll win every time.",20.0,20-25
28,Kristen_Bell,28_7,"It might not be today, it might not be tomorrow, but it comes back to you when you need it. We live in an age of instant gratification, of immediate likes and it is uncomfortable to have to wait to see the dividends of your kindness, but I promise you it will appear exactly when you need it. It will appear at the precise moment when you pass gas in an elevator, and everyone blames your husband instead of you. That is when the boomerang of kindness hits you back. It's also a very true story.",23.33,20-25
28,Kristen_Bell,28_8,"Numerous times over, though it wouldn't be fair if I just waxed on about kindness and I didn't also include its inevitable downside it's relevant to know that sometimes when you choose nice, it does come with a price tag. Being nice sometimes means avoiding the obvious joke. Like for instance, I'm me, and I've chosen this path, this speech to be nice at an institution like this. I am choosing not to reference aunt Becky in any way shape. Thank you.",26.67,25-30
28,Kristen_Bell,28_9,"In fact, I'm so nice. I'm not even going to mention my actual aunt, Becky for fear. It is simply too close to the fire and let me be real. Removing those jokes is a bit of a sacrifice but, but dare I say prioritizing your emotional intelligence over your logical intelligence can at times feel like a compromise but it does pay off. You were right to pay off not.",30.0,30-35
28,Kristen_Bell,28_10,"It was not the best choice of words for this particular. I'm not; I'm not perfect. I'm not, I'm not perfect, but I am trying, and you know what I should have led with that. I am by no means perfect. I am also not telling you what to do.",33.33,30-35
28,Kristen_Bell,28_11,"I mean, my second child is the result of unprotected makeup, sex in a hot tub in the Hawaiian islands. I am in no position to give advice. Hand to God. I can't do it. All I can do is share my experience with you.",36.67,35-40
28,Kristen_Bell,28_12,"My husband always says, if you see someone who has what you want, ask them how they got it. Unfortunately, Beyonce has yet to reply to my emails, so I don't have all the answers yet, but she will like, don't worry. She's definitely going to, so I'm pretty sure I say this because if there is anything about my life that seems even slightly aspirational, hopefully, some of this will be helpful to you. And if not, feel free to slowly pull the flask hiding in your underwear out and just have it. I'm not your mom.",40.0,40-45
28,Kristen_Bell,28_13,"You know what I mean? It's if it's not hurting anyone, great. Get yours, and you know what, maybe share some with your neighbors. Now the tricky thing about finding someone who has what you want is it; you also have to know what you want. Right?",43.33,40-45
28,Kristen_Bell,28_14,"So that seems simple enough, but it's actually very hard because our brains are arrogant assholes. The brain thinks it's running the show, but the heart is secretly pulling strings. It's very true. Our brains are the King Joffrey of our bodies, and our hearts are the granny Tyrell, right? Very true.",46.67,45-50
28,Kristen_Bell,28_15,"We think we know what we want, but we often have no idea what we need, and because of that, we often approach life with one goal, and we end up finding our real purpose along the way. When I left New York, and I came to LA, I had the singular goal of becoming the lead on a TV show. I had gained some experience in New York, playing a naive weed, obsessed sexpot, and reefer madness. I thought, perfect, I'm ready for Los Angeles. Surely I will be embraced immediately.",50.0,50-55
28,Kristen_Bell,28_16,"So I hopped on a plane. I arrived in the land where the streets are soaked in sunshine and self-tanner residue. I had the confidence of an overserved freshmen at a frat party. I was like, here I am, and I began the process of auditioning, which it's really just a condensed way to say driving back and forth to Santa Monica in rush hour traffic, but the feedback that I received was that I was always either too young, too old, too cute, too plain, too smart, too ditzy. It was as if goldilocks were every casting director and I just couldn't nail it, and eventually, I started booking some costar and guest star roles, but my coveted lead alluded me, and I would go to bed negotiating with the universe.",53.33,50-55
28,Kristen_Bell,28_17,"I would say, okay, if I could just book the lead on CIS and CIS: Miami, I promise I will decrease my carbon footprint by at least six in the next calendar year. So clearly I know absolutely nothing about the measure of carbon. I find it almost as confusing as the concept of the Magna Carta, but then it happened. I was cast on Veronica Mars, which was my first show, and everything I ever wanted was in front of me. I was earning a real paycheck.",56.67,55-60
28,Kristen_Bell,28_18,"I was the lead of a TV show. I owed the universe all my carbon. But once we started shooting, something very unexpected happened to me. Well, two unexpected things. The first was Ryan Hansen who played Dick Casablanca's, his hair.",60.0,60-65
28,Kristen_Bell,28_19,"It was the exact, almost too accurate to one point shade of surfer bond blonde boy. It was like the kind that gives you PTSD from walking along. Then a speech that you're just like, whoa. It was terrifying, and I loved it. The second was that despite the recognition of my dream, I wasn't happy like at all.",63.33,60-65
28,Kristen_Bell,28_20,"My arrogant little ass whole brain could not comprehend what was happening. I was like, how was this possible? This is what I wanted and what I needed, right? And yet I had it all, and I was lonelier than I had ever been. And it wasn't until the boy with the surfer's hair invited me to his birthday party after hours offset away from work that everything changed.",66.67,65-70
28,Kristen_Bell,28_21,"He wasn't just inviting me to his birthday party. He was inviting me to his life party, to his community, and I finally felt at home, and I made some of the best friends that I still have to this day. It in retrospect, I know it wasn't the role I was looking for. It wasn't a paycheck or a titular character. I, what I really needed was friendship.",70.0,70-75
28,Kristen_Bell,28_22,"So I want to stress to you, build your tribe. They will keep you alive. I'm also pretty sure that's what Beyonce would say. Speaking of pillars of an American entertainment, uh, it is now the portion of the morning where I remind everyone that life is 50 shades of gray. I have to assume I'm the first speaker in an academic institution that has referenced the book 50 shades of gray.",73.33,70-75
28,Kristen_Bell,28_23,"But we have already established that I dropped out of college. I have no right to be here. So this is where we arrived. I don't know what you want me to do in my, in my life, there was only one concept that I have determined. It's that everything is gray.",76.67,75-80
28,Kristen_Bell,28_24,"Every person, every question, every tragedy, even every victory, they all have nuance. Pay attention to the nuance. You all in this room, I feel like know that better than anyone. You know it in your bones because you've devoted your time to building stories, building people. It's what you do.",80.0,80-85
28,Kristen_Bell,28_25,"You are people architects. You read a script, and you construct a walking, breathing human from the ground up. When we create characters, we are encouraged to make them three-dimensional, right? And acting two-dimensional characters they are at the least boring and at the most extreme irresponsible. We're told to embrace complicated characters.",83.33,80-85
28,Kristen_Bell,28_26,"We are taught that you can't accurately play a villain until you find one thing about him that you love. One of my favorite producers has a poster over his desk that reads what does the villain want? Because in art, we recognize all characters start with an empathetic motivation on stage. We prioritize listening because we know the livelihood of the show relies on it. We are good at remembering those things when we make art, but in our daily lives, we tend to forget when we shift from the stage to reality nuance seems to get lost in the shuffle in real life.",86.67,85-90
28,Kristen_Bell,28_27,"We don't look for the one thing we love about each person. Complicated characters get cast out, and we view things two-dimensionally. It's also becoming increasingly apparent. We're not listening to each other. Even though like on stage, the livelihood of this entire grand show relies on it.",90.0,90-95
28,Kristen_Bell,28_28,"The great news is we can all choose, right? When hard moments arise. You can lean on the experience you've gleaned in these past four years, and you can choose the nuance. You can choose complexity over simplicity. You can listen to others with open ears as if your next move depends on it.",93.33,90-95
28,Kristen_Bell,28_29,"You can Sandy Meisner your life. So, class of 2019 as you move your tassel from the left to the right and officially take the steps forward toward your forever, I encourage you, take them with your nice foot. And if you take away one thing from this, remember what I said earlier. If it's not hurting anyone, great get yours and maybe share some with your neighbor. Thank you, and congratulations.",96.67,95-100
29,Angelina_Jolie,29_0,"Thank you. Your Excellencies, Ministers, ladies and gentlemen, it is an honor to be here. I would like to acknowledge the ancestral lands of the First Nations, the 110,000 men and women currently deployed on UN peacekeeping operations, and the families of all of those peacekeepers who have been killed in the line of duty. And I thank the Canadian government for hosting this event and for their leadership on women, peace and security. We meet at a time when peace is in short supply, with armed conflict in Myanmar, Syria, Iraq, and Yemen, to name but a few of the worst examples, with over 65 million refugees and displaced people worldwide, and UN peacekeepers deployed on an unprecedented 15 operations.",0.0,0-5
29,Angelina_Jolie,29_1,"The protection of civilians has been at the heart of laws of warfare since the Geneva Conventions, which state that in any conflict, the civilian population shall not be the object of attack. Yet, women and children make up the vast majority of all casualties in armed conflict today. Laws prohibiting attacks on schools and hospitals are routinely breached, for instance, in Syria. Laws prohibiting the denial of aid relief to civilians are repeatedly ignored, whether in Rakhine State or in Myanmar today, or in Yemen, where millions of people are facing death from starvation. And despite being prohibited by law, sexual violence continues to be employed as a tactic of war in 19 countries.",7.14,5-10
29,Angelina_Jolie,29_2,"It includes mass rape, gang rape, sexual slavery, and rape as a form of torture, ethnic cleansing, and terrorism. It has been 68 years since the Geneva Convention Fourth Protocol, which said women shall be especially protected against any attack on their honor, in particular against rape, enforced prostitution, or any form of indecent assault. It has been 21 years since the UN first promised to address sexual abuse by UN peacekeepers and to increase the number of women deployed in operations. Yet, the exploitation of defenseless civilians still takes place, and still less than 4 percent of all peacekeepers are women. It has been 19 years since the Rome Statute of the International Criminal Court stating that mass atrocities, including rape and sexual slavery, would not go unpunished.",14.29,10-15
29,Angelina_Jolie,29_3,"And yet, justice for survivors of rape is still the exception. It has been 17 years since the UN Security Council Resolution 1325 called for an end to the exclusion of women from peace negotiations, for special protection for women and girls against sexual violence, and for an end to impunity. So we have to ask, how is it, after all these years, all these laws, and all these resolutions, and all the horrors endured, women still have to ask for this most basic of all entitlements, the right to a life free from violence. Sexual violence is everywhere. In the industry where I work, in businesses, in universities, in policies, politicians, military across the world, it affects men as well as women.",21.43,20-25
29,Angelina_Jolie,29_4,"However, it is recognized by the UN as one of the prime reasons why women remain in a subordinate position in relation to men in parts of the world, and as a critical obstacle to achieving women's equality and our full human rights. Ending gender-based violence is therefore a vital issue of social justice in all nations, and confronting its use in its most extreme form as a weapon of war is essential for future peace and security. I want to address three myths that I believe go to the heart of why these crimes still occur, and what we have to overcome together. The first myth is that this behavior is sexual. All too often, these kinds of crimes against women are laughed off and depicted as a minor offense by someone who cannot control themselves, as an illness or some kind of exaggerated sexual need.",28.57,25-30
29,Angelina_Jolie,29_5,"A man who mistreats women is abusive. Only last week, a trial opened in the Democratic Republic of Congo for 46 alleged cases of rape of children by militia fighters who had been told that the blood of virgins would grant them supernatural protection. Some of the victims were 18 months old. According to the UN, almost every female Rohingya refugee in the camps in Bangladesh is either a survivor of sexual violence or a witness to multiple instances of sexual assault, rape, or gang rape. MSF said that half of the patients it has treated for rape are under 18 years old, and one was just 9 years old.",35.71,35-40
29,Angelina_Jolie,29_6,"This is rape and assault designed to torture, to terrorize, and to force people to flee. It has nothing to do with sex. It has everything to do with abuse of power. It is criminal behavior. The second myth is that even when conflict-related sexual violence is clearly understood as a crime, it is treated as a lesser crime, an inevitable aspect of the breakdown of social order, not a central issue for peace negotiations or agreements, and not grave enough to mount prosecutions and imprison those responsible.",42.86,40-45
29,Angelina_Jolie,29_7,But sexual violence is a weapon used to deliberate effect to achieve military or political objectives. It is cheaper than a bullet. It has long-lasting consequences that unfold with sickening predictability. And that is what makes it so cruelly effective. I would like to ask everyone here to take a moment to consider the following scenario.,50.0,50-55
29,Angelina_Jolie,29_8,"Imagine your hometown, the street where you live, a conflict has broken out in your country. One night, trucks roll in, and your street is surrounded and blocked off. Men with guns pour out of those trucks and start breaking down doors. They go from house to house in your street, and in the course of one night, they rape every woman or girl they find, and they do so in front of their families. Now think how you and your family would be affected that night, that day, for the months and years to come, that impact on all of you, the emotional pain and trauma, the stigma, the shame, the physical and mental illness, how broken you would feel that you were unable to stop this from happening to your family members, and how bitter you would feel at being told months or years later that you have to move on and forget because there is now a peace agreement and justice for your families is less important.",57.14,55-60
29,Angelina_Jolie,29_9,"This is the reality for millions of families today. It is happening today, day in, day out, and more often than not, we know about it. It's on our television screens and our newspapers. Why then, why then does nothing really change? And this brings me to my third myth, which is that even if we accept that sexual violence has nothing to do with sex, and understand that it is a crime, that it is used as a weapon, with many people, they will still believe that it's just simply not possible, that's how it goes.",64.29,60-65
29,Angelina_Jolie,29_10,"How could we possibly prevent sexual violence in the extreme conditions of war? It is hard, yes, but it is not impossible. We have the laws, the institutions, the expertise in gathering evidence. We are able to identify perpetrators and those responsible. What is missing?",71.43,70-75
29,Angelina_Jolie,29_11,"The political will. This brings me to the role of the military. There is nothing worse than when someone in uniform is harming the very civilians they are sent to protect. Now, I'd like to believe that no one is angrier than you when one of your own betrays their uniform and your values in that way. In the last few years, I have seen a dramatic change in the willingness of military leaders to address the taboos around these issues and to take action.",78.57,75-80
29,Angelina_Jolie,29_12,"In Kenya earlier this year, I met peacekeepers from around the world receiving training, many of them for the first time, in how to identify and respond to sexual violence and to interact appropriately with survivors on UN peacekeeping missions. Canada, the UK, and Bangladesh have announced today the Senior Military Chiefs Network, promising to work with other senior military officers to increase the number of women in their militaries, to change training to include gender and women peace and security, to deploy more women in operational roles, and to appoint full-time gender advisors. And many of the countries represented at this conference have also made new and very important pledges. So I thank them, and I thank you for these commitments. I hope they will be just the beginning.",85.71,85-90
29,Angelina_Jolie,29_13,"In this work, we will not only strengthen our societies and improve peacekeeping, but you will play your part in showing that no perpetrator is above the law and no survivor is beneath it. And I am here, determined to do anything I can to work alongside all of you. Thank you for all you've done today. Thank you for your efforts. And I look forward to our work.",92.86,90-95
30,JD_Vance,30_0,"The kind introduction, and I want to start by thanking President Macron for hosting the event and of course the lovely dinner last night. During the dinner, President Macron looked at me and asked if I would like to speak, and I said, Mr. President, I'm here for the good company and free wine, but I have to earn my keep today. And I of course want to thank Prime Minister Modi for being here, for co-hosting the summit, and for all of you for participating. I'm not here this morning to talk about AI safety, which was the title of the conference a couple of years ago. I'm here to talk about AI opportunity.",0.0,0-5
30,JD_Vance,30_1,"When conferences like this convene to discuss a cutting-edge technology, oftentimes I think our response is to be too self-conscious, too risk-averse. But never have I encountered a breakthrough in tech that so clearly calls us to do precisely the opposite. Now, our administration, the Trump administration, believes that AI will have countless revolutionary applications—in economic innovation, job creation, national security, healthcare, free expression, and beyond. And to restrict its development now will not only unfairly benefit incumbents in the space, it would mean paralyzing one of the most promising technologies we have seen in generations. Now, with that in mind, I'd like to make four main points today.",4.17,0-5
30,JD_Vance,30_2,"Number one, this administration will ensure that American AI technology continues to be the gold standard worldwide. And we are the partner of choice for others, foreign countries, and certainly businesses as they expand their own use of AI. Number two, we believe that excessive regulation of the AI sector could kill a transformative industry just as it's taking off. And we will make every effort to encourage pro-growth AI policies. And I like to see that deregulatory flavor making its way into a lot of the conversations at this conference.",8.33,5-10
30,JD_Vance,30_3,"Number three, we feel very strongly that AI must remain free from ideological bias. And that American AI will not be co-opted into a tool for authoritarian censorship. And finally, number four, the Trump administration will maintain a pro-worker growth path for AI so it can be a potent tool for job creation in the United States. And I appreciate Prime Minister Modi's point. AI, I really believe, will facilitate and make people more productive.",12.5,10-15
30,JD_Vance,30_4,"It is not going to replace human beings. It will never replace human beings. I think too many of the leaders in the AI industry, when they talk about this fear of replacing workers, really miss the point. AI, we believe, is going to make us more productive, more prosperous, and more free. The United States of America is the leader in AI, and our administration plans to keep it that way.",16.67,15-20
30,JD_Vance,30_5,"The US possesses all components across the full AI stack—including advanced semiconductor design, frontier algorithms, and of course transformational applications. Now, the computing power this stack requires is integral to advancing AI technology. And to safeguard America's advantage, the Trump administration will ensure that the most powerful AI systems are built in the US with American-designed and manufactured chips. Now, just because we're the leader doesn't mean we want to or need to go it alone. And let me be emphatic about this point.",20.83,20-25
30,JD_Vance,30_6,"America wants to partner with all of you. And we want to embark on the AI revolution before us with the spirit of openness and collaboration. But to create that kind of trust, we need international regulatory regimes that foster the creation of AI technology, rather than strangle it. And we need our European friends in particular to look to this new frontier with optimism rather than trepidation. Now, the development of cutting-edge AI in the US is no accident.",25.0,25-30
30,JD_Vance,30_7,"By preserving an open regulatory environment, we've encouraged American leaders to experiment and to make unparalleled R&D investments. Of the $700 billion, give or take, that's estimated to be spent on AI in 2028, over half of it will likely be invested in the United States of America. Now, this administration will not be the one to snuff out the startups and the grad students producing some of the most groundbreaking applications of artificial intelligence. Instead, our laws will keep big tech, little tech, and all other developers on a level playing field. Now, with the President's recent executive order on AI, we're developing an AI action plan that avoids an overly precautionary regulatory regime while ensuring that all Americans benefit from the technology and its transformative potential.",29.17,25-30
30,JD_Vance,30_8,"Now, we invite your countries to work with us and to follow that model if it makes sense for your nations. However, the Trump administration is troubled by reports that some foreign governments are considering tightening the screws on U.S. tech companies with international footprints. Now, America cannot and will not accept that. And we think it's a terrible mistake, not just for the United States of America, but for your own countries. Now, U.S. innovators of all sizes already know what it's like to deal with onerous international rules.",33.33,30-35
30,JD_Vance,30_9,"Many of our most productive tech companies are forced to deal with the EU's Digital Services Act and the massive regulations it created about taking down content and policing so-called misinformation. Of course, we want to ensure the internet is a safe place. But it is one thing to prevent a predator from preying on a child on the internet. And it is something quite different to prevent a grown man or woman from accessing an opinion that the government thinks is misinformation. Meanwhile, for smaller firms, navigating the GDPR means paying endless legal compliance costs or otherwise risking massive fines.",37.5,35-40
30,JD_Vance,30_10,"Now, for some, the easiest way to avoid the dilemma has been to simply block EU users in the first place. Is this really the future that we want, ladies and gentlemen? I think the answer for all of us should be no. Now, there's no issue we worry about more than regulation when it comes to energy. And again, I appreciated the comments of so many at the conference, because they recognize that we stand now at the frontier of an AI industry that is hungry for reliable power and high-quality semiconductors.",41.67,40-45
30,JD_Vance,30_11,"Yet too many of our friends are deindustrializing, on the one hand, and chasing reliable power out of their nations and off their grids with the other. The AI future is not going to be won by hand-wringing about safety. It will be won by building—from reliable power plants to the manufacturing facilities that can produce the chips of the future. Now, to put it on a personal level, what excites me most about AI is that it is grounded in the real and the physical economy. The success of the sector isn't just a matter of smart people sitting in front of a computer screen and coding.",45.83,45-50
30,JD_Vance,30_12,"It depends on those who work with their hands, even as robotics will change our factories. It will certainly make our healthcare providers better at treating diseases. But it will also depend on the data produced by those healthcare providers, by those doctors and nurses. I believe it will help us create and store new modes of power in the future. But right now, AI cannot take off unless the world builds the energy infrastructure to support it.",50.0,50-55
30,JD_Vance,30_13,"Now, it's my view that tech innovation over the last 20 years has often conjured images of smart people staring at computer screens, engineering in the world of bits. But the AI economy will primarily depend on and transform the world of atoms. Now, at this moment, we face the extraordinary prospect of a new industrial revolution—one on par with the invention of the steam engine or Bessemer steel. But it will never come to pass if over-regulation deters innovators from taking the risks necessary to advance the ball. Nor will it occur if we allow AI to become dominated by massive players looking to use the tech to censor or control users' thoughts.",54.17,50-55
30,JD_Vance,30_14,"And I'd ask you to step back a moment and ask yourself, who is most aggressively demanding that we, meaning political leaders gathered here today, do the most aggressive regulation? It is very often the people who already have an incumbent advantage in the market. And when a massive incumbent comes to us asking for safety regulations, we ought to ask whether that safety regulation is for the benefit of our people, or whether it's for the benefit of the incumbent. Now, over the last few years, we've watched as governments, businesses, and non-profit organizations have advanced unpopular, and I believe downright ahistorical, social agendas through AI. In the US, we had AI image generators trying to tell us that George Washington was black, or that America's doughboys in World War I were in fact women.",58.33,55-60
30,JD_Vance,30_15,"Now, we laugh at this now, and of course, it was ridiculous. But we have to remember the lessons from that moment. And what we take from it is that the Trump administration will ensure that AI systems developed in America are free from ideological bias. And they will never restrict our citizens' right to free speech. We can trust our people to think, to consume information, to develop their own ideas, and to debate with one another in the open marketplace of ideas.",62.5,60-65
30,JD_Vance,30_16,"Now, we've also watched as hostile foreign adversaries have weaponized AI software to rewrite history, surveil users, and censor speech. This is hardly new, of course. As they do with other tech, some authoritarian regimes have stolen and used AI to strengthen their military, intelligence, and surveillance capabilities. They capture foreign data and create propaganda to undermine other nations' national security. I want to be clear: this administration will block such efforts, full stop.",66.67,65-70
30,JD_Vance,30_17,"We will safeguard American AI and chip technologies from theft and misuse. We will work with our allies and partners to strengthen and extend these protections. And we will close pathways to adversaries attaining AI capabilities that threaten all of our people. And I would also remind our international friends here today that partnering with such regimes never pays off in the long term. From CCTV to 5G equipment, we're all familiar with cheap tech in the marketplace that's been heavily subsidized and exported by authoritarian regimes.",70.83,70-75
30,JD_Vance,30_18,"But as I know, and I think some of us in this room have learned from experience, partnering with them means chaining your nation to an authoritarian master. One that seeks to infiltrate, dig in, and seize your information infrastructure. Should a deal seem too good to be true, just remember the old adage that we learned in Silicon Valley: ""If you aren't paying for the product, you are the product."" Finally, this administration wants to be very clear about one last point: we will always center American workers in our AI policy. We refuse to view AI as a purely disruptive technology that will inevitably automate away our labor force.",75.0,75-80
30,JD_Vance,30_19,"We believe, and we will fight for policies that ensure, AI makes our workers more productive. And we expect that they will reap the rewards—with higher wages, better benefits, and safer, more prosperous communities. From law to medicine, manufacturing, the most immediate applications of AI almost all involve supplementing, not replacing, the work being done by Americans. Combined with this administration's worker-first approach to immigration, we believe that a U.S. labor force, prepared to use AI to its fullest extent, will instead attract the attention of businesses that have offshored some of these roles. To accomplish this, the administration will make sure that America has the best-trained workforce in the world.",79.17,75-80
30,JD_Vance,30_20,"Our schools will teach students how to manage, how to supervise, and how to interact with AI-enabled tools. As they become more and more a part of our everyday lives, AI will create new jobs and industries. Our government, businesses, and labor organizations have an obligation to work together to empower workers, not just in the U.S., but all over the world. To that end, for all major AI policy decisions coming from the federal government, the Trump administration will guarantee American workers a seat at the table. And we're very proud of that.",83.33,80-85
30,JD_Vance,30_21,"Now, I've taken up enough of your time, so I'd like to close with just a quick story. This is a beautiful country, President Macron, and I know that you're proud of it, and should be. Yesterday, as I was touring Les Invalides with General Gravette and my three kids, he was kind enough to show me the sword that belonged to America's dearest international friend—from our own revolution, the Marquis de Lafayette. He let me hold the sword, but of course, he made me put on the white gloves beforehand. And it got me thinking about this country, France, and of course, my own country.",87.5,85-90
30,JD_Vance,30_22,"And of the beautiful civilization that we have built together with weapons like that saber. Weapons that are dangerous in the wrong hands, but are incredible tools for liberty and prosperity in the right hands. I couldn't help but think of the conference today. If we choose the wrong approach on other things that could be conceived as dangerous, things like AI—if we hold ourselves back—it will alter not only our GDP or the stock market, but the very future of the project that Lafayette and the American founders set out to create. Now, this doesn't mean, of course, that all concerns about safety go out the window.",91.67,90-95
30,JD_Vance,30_23,"But focus matters. And we must focus now on the opportunity to catch lightning in a bottle, unleash our most brilliant innovators, and use AI to improve the well-being of our nations and their peoples. With great confidence, I can say it is an opportunity that the Trump administration will not squander. And we hope everyone convened here today feels exactly the same. Thank you, and God bless you all.",95.83,95-100
31,Emotional Eulogy for His Father,31_0,"""I once heard it said of man that the idea is to die young, as late as possible. At age 85, a favorite pastime of George H.W. Bush was firing up his boat, the Fidelity, and opening up the three 300-horsepower engines to fly — joyfully fly — across the Atlantic with the Secret Service boats straining to keep up. At age 90, George H.W. Bush parachuted out of an aircraft and landed on the grounds of St. Ann's by the Sea in Kennebunkport, Maine, the church where his mom was married and where he worshiped often. Mother liked to say he chose the location just in case the chute didn't open. In his 90s, he took great delight when his closest pal, James A. Baker, smuggled a bottle of Grey Goose vodka into his hospital room.",0.0,0-5
31,Emotional Eulogy for His Father,31_1,"Apparently, it paired well with the steak Baker had delivered from Morton's. To his very last days, Dad's life was instructive. As he aged, he taught us how to grow with dignity, humor and kindness, and when the good Lord finally called, how to meet Him with courage and with the joy of the promise of what lies ahead. One reason Dad knew how to die young is that he almost did it, twice. When he was a teenager, a staph infection nearly took his life.",4.55,0-5
31,Emotional Eulogy for His Father,31_2,"A few years later, he was alone in the Pacific on a life raft, praying that his rescuers would find him before the enemy did. God answered those prayers. It turned out He had other plans for George H.W. Bush. For Dad's part, I think those brushes with death made him cherish the gift of life, and he vowed to live every day to the fullest. Dad was always busy, a man in constant motion, but never too busy to share his love of life with those around him.",9.09,5-10
31,Emotional Eulogy for His Father,31_3,"He taught us to love the outdoors. He loved watching dogs flush a covey. He loved landing the elusive striper. And once confined to a wheelchair, he seemed happiest sitting in his favorite perch on the back porch at Walker's Point, contemplating the majesty of the Atlantic. The horizons he saw were bright and hopeful.",13.64,10-15
31,Emotional Eulogy for His Father,31_4,"He was a genuinely optimistic man, and that optimism guided his children and made each of us believe that anything was possible. He continually broadened his horizons with daring decisions. He was a patriot. After high school, he put college on hold and became a Navy fighter pilot as World War II broke out. Like many of his generation, he never talked about his service until his time as a public figure forced his hand.",18.18,15-20
31,Emotional Eulogy for His Father,31_5,"We learned of the attack on Chichi Jima, the mission completed, the shoot-down. We learned of the death of his crew mates, whom he thought about throughout his entire life. And we learned of the rescue. And then another audacious decision: He moved his young family from the comforts of the East Coast to Odessa, Texas. He and Mom adjusted to their arid surroundings quickly.",22.73,20-25
31,Emotional Eulogy for His Father,31_6,"He was a tolerant man. After all, he was kind and neighborly to the women with whom he, Mom and I shared a bathroom in our small duplex, even after he learned their profession: ladies of the night. Dad could relate to people from all walks of life. He was an empathetic man. He valued character over pedigree.",27.27,25-30
31,Emotional Eulogy for His Father,31_7,"And he was no cynic. He looked for the good in each person, and he usually found it. Dad taught us that public service is noble and necessary, that one can serve with integrity and hold true to the important values like faith and family. He strongly believed that it was important to give back to the community and country in which one lived. He recognized that serving others enriched the giver's soul.",31.82,30-35
31,Emotional Eulogy for His Father,31_8,"To us, his was the brightest of the thousand points of light. In victory, he shared credit. When he lost, he shouldered the blame. He accepted that failure is a part of living a full life but taught us never to be defined by failure. He showed us how setbacks can strengthen.",36.36,35-40
31,Emotional Eulogy for His Father,31_9,"None of his disappointments could compare with one of life's greatest tragedies, the loss of a young child. Jeb and I were too young to remember the pain and agony he and Mom felt when our 3-year-old sister died. We only learned later that Dad, a man of quiet faith, prayed for her daily. He was sustained by the love of the Almighty, and the real and enduring love of our mom. Dad always believed that one day he would hug his precious Robin again.",40.91,40-45
31,Emotional Eulogy for His Father,31_10,"He loved to laugh, especially at himself. He could tease and needle, but never out of malice. He placed great value on a good joke. That's why he chose Simpson to speak. On email, he had a circle of friends with whom he shared or received the latest jokes.",45.45,45-50
31,Emotional Eulogy for His Father,31_11,"His grading system for the quality of the joke was classic George Bush: The rare sevens and eights were considered huge winners, most of them off-color. George Bush knew how to be a true and loyal friend. He nurtured and honored many — his many friendships — with a generous and giving soul. There exists thousands of handwritten notes encouraging or sympathizing or thanking his friends and acquaintances. He had an enormous capacity to give of himself.",50.0,50-55
31,Emotional Eulogy for His Father,31_12,"Many a person would tell you that Dad became a mentor and a father figure in their life. He listened and he consoled. He was their friend. I think of Don Rhodes, Taylor Blanton, Jim Nantz, Arnold Schwarzenegger and, perhaps the unlikeliest of all, the man who defeated him, Bill Clinton. My siblings and I refer to the guys in this group as brothers from other mothers.",54.55,50-55
31,Emotional Eulogy for His Father,31_13,"He taught us that a day was not meant to be wasted. He played golf at a legendary pace. I always wondered why he insisted on speed golf. He was a good golfer. Well, here's my conclusion: He played fast so that he could move on to the next event, to enjoy the rest of the day, to expend his enormous energy, to live it all.",59.09,55-60
31,Emotional Eulogy for His Father,31_14,"He was born with just two settings: full throttle, then sleep. He taught us what it means to be a wonderful father, grandfather and great grandfather. He was firm in his principles, and supportive as we began to seek our own ways. He encouraged and comforted but never steered. We tested his patience.",63.64,60-65
31,Emotional Eulogy for His Father,31_15,"I know I did. But he always responded with the great gift of unconditional love. Last Friday, when I was told he had minutes to live, I called him. The guy who answered the phone said, ""He — I think he can hear you, but he hasn't said anything for most of the day."" I said, ""Dad, I love you, and you've been a wonderful father.""",68.18,65-70
31,Emotional Eulogy for His Father,31_16,"And the last words he would ever say on Earth were,""I love you, too."" To us, he was close to perfect. But not totally perfect. His short game was lousy. He wasn't exactly Fred Astaire on the dance floor.",72.73,70-75
31,Emotional Eulogy for His Father,31_17,"The man couldn't stomach vegetables, especially broccoli. And by the way, he passed these genetic defects along to us. Finally, every day of his 73 years of marriage, Dad taught us all what it means to be a great husband. He married his sweetheart. He adored her.",77.27,75-80
31,Emotional Eulogy for His Father,31_18,"He laughed and cried with her. He was dedicated to her, totally. In his old age, Dad enjoyed watching police show reruns, the volume on high. All the while, holding Mom's hand. After Mom died, Dad was strong, but all he really wanted to do was hold Mom's hand again.",81.82,80-85
